1;index;ROIC;EBIT/EV;EV
CEIX;1912;0,0815426768710845;0,08536321986149294;1623585664
KGC;1913;0,08248903458674099;0,08367447096809214;8630768640
MATD3.SA;1915;0,27135082060510735;0,03440480961178886;5044440064
UFPI;1916;0,15669589935118736;0,05026959925143114;4890808832
OCN;1921;0,24188795089746343;0,036175415582812995;10342749184
CPA;1924;0,10638369547622942;0,06692705978547385;3751225600
CSV;1924;0,2035770457267362;0,04033898136828269;1398994176
BRFS;1928;0,0887509026922368;0,07688561114429093;22758676480
WES;1930;0,11127424519751843;0,06421413922887113;15129720832
ITT;1932;0,19188219690118768;0,04237141495880716;7511549952
SYK;1933;0,38088254049228415;0,02677272082751308;111550111744
GUAR3.SA;1933;0,12244897712219513;0,05950198124738666;12754251776
ARCH;1935;0,08496103383644076;0,07978764947813342;1414050304
TTEK;1939;0,431148593609735;0,024387200524460573;8507844096
MCHP;1939;1,1394037066881546;0,01608881794062198;52732276736
SYNH;1941;0,4568386079851241;0,023101390976475407;11868506112
RMCF;1941;0,14295143824146023;0,052891854199105214;43443684
LHCG;1942;0,6503899548034785;0,019713519252668208;6730317824
MDT;1944;0,2959324711225195;0,031536273401890684;190098554880
FORR;1945;0,477722149829687;0,022333509940877513;935679168
FTV;1945;0,35204615804806993;0,02764324171506909;27977000960
EUCA4.SA;1946;0,07204660313324107;0,09007996977522169;1352956160
TGLS;1947;0,14854572032020627;0,05062725286788552;1019678080
TUPY3.SA;1949;0,0826839788958514;0,08002690041264307;3660244224
FIQE3.SA;1951;0,33351716907957785;0,02835589800710005;1828764160
LEN;1953;0,11315511287703266;0,062121031274549564;36487163904
VFC;1953;0,23009621738491112;0,03641749239439403;31753840640
AIN;1953;0,15294924139626204;0,049529890469677304;3065411584
HMN;1954;0,08546378450147046;0,07691876904079889;1961556352
PTNR;1954;0,054525862068965515;0,13814461400162692;915707072
EPD;1955;0,11338732619503222;0,06198805880272594;78958755840
CPS;1955;0,07200655998259725;0,08938259325051058;1281348480
OFSA3.SA;1957;0,1307127889896761;0,05596436377685674;1677540736
SENEB;1958;0,07190172700998887;0,08936122862744782;546783552
MWA;1964;0,1712372448979592;0,044441547481247075;2718739712
ECL;1964;0,3380683304557108;0,02764831566980687;70110961664
ATRO;1965;0,10533790862920976;0,06480324667558826;569392768
MDC;1971;0,09817194818944396;0,06778615951449929;4519661568
TECK;1973;0,06576034718783677;0,10052606604065899;22459348992
BIOX;1974;0,27662779871777377;0,03171643360932336;669075392
HA;1975;0,06145578523060595;0,10847933826709281;1558628608
EEFT;1975;0,15765825503447328;0,047613935304118046;6791257600
SXT;1976;0,1848190510285351;0,042134568151443716;4361940992
E;1982;0,07749974187648422;0,08086558560009817;64975106048
VPG;1983;0,11239917681813656;0,06073446618166221;501794976
TNL;1984;0,11871846619576186;0,05824623705762572;10099364864
GOLD;1988;0,09534057804981834;0,06782491259306937;42945134592
RBA;1988;0,3242284723589881;0,027599774836759648;7575460352
FLEX;1989;0,10903350350989151;0,06178430296988585;11061417984
MESA;1990;0,06921794906721057;0,09070824264342077;868336192
MYPK3.SA;1993;0,0917564446905393;0,06913687317345403;6787893760
GT;1993;0,08627636880777435;0,07292759458622466;9982503936
CSTE;1995;0,07659024910524292;0,08059197671927988;546198912
SFL;1997;0,10491605563035257;0,06291353913547446;2864947712
HXL;1997;0,1341828921461387;0,05288319755210165;5799100928
EA;1997;0,24834403853873946;0,0335949995574893;36828397568
CODA;1998;0,13327821377725407;0,052901979039058154;76490456
VRNT;1998;0,3210708907230621;0,027695692369090624;3587209472
PVG;1998;0,09921392382084677;0,0652038461464099;1953009792
UNP;1999;0,15030018319336877;0,048636665634406044;170375577600
UFPT;2000;0,16495019265941013;0,04453312430305984;417195072
VMI;2000;0,1701483095707479;0,0434001090191765;5961989632
IRCP;2004;0,04860729464141387;0,1473200115477499;48987385856
SXC;2004;0,07051645856980704;0,08674026280686994;1145949952
WERN;2007;0,1115742311407508;0,05967624999162029;3245935360
WLK;2007;0,10198926428796969;0,06310248717897081;15355971584
KBH;2008;0,08737815700477299;0,07094125313225517;5135315968
MCD;2009;0,21298641625416045;0,03658307846627909;226172190720
TXT;2011;0,1268837803320562;0,05409106292107119;18367174656
WEX;2013;0,2947336116240796;0,029102150650828527;10485745664
EDN;2014;0,03339344389482395;10,583408534440013;335518112
HWKN;2015;0,16251251070192574;0,044644892070468234;905613120
RNW;2015;0,07114679166181437;0,08388003972298864;320472547328
CPLE11.SA;2016;0,25377887922172176;0,032452682803798365;88999190528
IIIV;2017;2,469846119031455;0,01152604431806784;946920704
RL;2019;0,11134578711013596;0,05927489385204836;9160708096
WOR;2019;0,1069408377831811;0,06096691423787502;3034924800
M;2020;0,08799896319336444;0,06995369618019188;12133025792
PPD;2020;0,4475687199491971;0,02087410996252736;20089563136
CMC;2023;0,0939960923186548;0,06593538896470182;4497433088
RSG;2024;0,21294350503372103;0,03612339343241969;48248512512
JACK;2026;0,16072233456901316;0,04476932608047729;4436380160
GCP;2027;0,11348901428742947;0,058213142895295944;1623774208
FLNT;2027;0,20439527325168427;0,03713329928456927;255727344
SVT;2028;0,05789492005291128;0,10520985628791203;23712132
COGN3.SA;2029;0,0954629031798574;0,06466728398924024;12332716032
PKI;2033;0,43904777801390554;0,02055527885300738;24825374720
SPTN;2034;0,08867920410804604;0,06831985250785318;1546461184
BAX;2034;0,17252234932231086;0,04136908188240198;43383848960
MKL;2035;0,08308153537650367;0,07193525605840843;14620066816
IPGP;2035;0,15720394821889838;0,045514014854780564;8817102848
HUBG;2036;0,13623992268791743;0,050284200588777;2335395584
VMD;2036;0,15497260585250083;0,046055688215146245;266546880
ACM;2037;0,19064708357807478;0,038861868440719045;12135378944
BH;2039;0,05283459697184873;0,11348028943899076;101629984
AIMC;2039;0,21438276397515527;0,03556723528055265;4658079232
FISV;2040;0,5848378776713338;0,016834025947964733;94288199680
CPLP;2040;0,05809428688397306;0,10222570173026681;402562656
GLDD;2041;0,10964986228326158;0,05878159702114326;1183835648
XELA;2042;1,0005145254492203;0,013521134197601906;1869591680
MEDP;2046;0,4951337754500424;0,018506760799997267;6216795648
HLT;2047;0,3594669435790931;0,02373002760227454;43763118080
AZUL;2047;0,3601756389931038;0,023697826347891394;23152070656
BDX;2048;0,2759130251213848;0,029138357874348264;89709928448
SNN;2049;0,1850282485875706;0,03923685877621089;20866859008
SENEA;2050;0,07190172700998887;0,07908488728085986;617832960
TOL;2052;0,08505605833947086;0,06934383123763399;10104085504
MORN;2053;0,5034457297563377;0,017873536504520195;11444293632
ARRY;2053;0,49965917548289274;0,018028116235036088;2656424704
DAC;2055;0,08337686013482003;0,07045716682328768;2791213568
SECO;2058;0,04474689474781166;0,13636591849738802;930468928
ARES;2062;2,8563764147284543;0,009471088925179096;25661304832
ESLT;2065;0,17078867521780908;0,0407184810535449;7804914176
GRND3.SA;2068;0,1376624316618329;0,04884094878389416;9423895552
ATR;2070;0,1945766583982094;0,03700710622623741;9765131264
IT;2072;0,9679077728218191;0,012286436388507871;28329715712
TRI;2072;0,5231531049250535;0,016809884730982858;58135437312
MODV;2073;0,38438809749525993;0,021399541756458428;2880026624
AVGO;2074;0,4858791463697518;0,017513858518562908;239196291072
GRBK;2075;0,10160169269092295;0,0598682888162189;1370750720
PSMT;2076;0,13442414584436294;0,04915407138913555;2577609472
USIM3.SA;2081;0,08461053494945507;0,06786792787505921;22884984832
AJG;2086;0,411318778255596;0,02006212604379914;37186985984
TNK;2090;0,05673197735160181;0,09245237474857179;985569600
DLNG;2091;0,07098271852091737;0,07627142102442404;790292736
HAPV3.SA;2092;0,3294566315145055;0,02355841989976576;50666598400
SUP;2092;0,08670945206693585;0,06591883671899837;905310272
RAIZ4.SA;2092;0,2766792561936592;0,02734500156741944;88116707328
ACHC;2092;0,11842262617617527;0,052481687757843974;6622795776
PAG;2092;0,14092276279968385;0,04706807417521191;13637163008
SMPL;2094;0,3726937147098587;0,021404587707002248;3940965888
DIS;2094;0,2492960736552772;0,02995035571907452;372474707968
SUZ;2094;0,08059219006820591;0,06926675205776296;74984792064
BERY;2096;0,13619209708450497;0,048184311390195377;19098540032
DECK;2097;0,22427365653909034;0,032548603170465304;10856771584
ULBI;2098;0,09305510454757232;0,06155066205016468;107082520
MPLX;2101;0,12122999952801246;0,05094758831196919;50414555136
KR;2103;0,10427827805007789;0,05783899089427976;47450689536
GPK;2103;0,11853048144662885;0,05201724354937517;8959528960
PSFE;2103;0,3787853680765566;0,020795651326223352;7914298880
MTCH;2104;0,7808117012443477;0,01244303158179853;44740403200
CRS;2105;0,07728994723312137;0,07056933903966843;2428462592
PLXS;2107;0,11212721143004047;0,05426934825299262;2539642624
AAWW;2108;0,06958774910782986;0,07692475151538518;4013743872
SMTO3.SA;2108;0,10172122345674649;0,05825378740414314;16057943040
CENTA;2109;0,11691460807847423;0,052414289118398814;3224468992
BDL;2109;0,06725703692405167;0,07917881830795227;72396256
WRK;2111;0,10176313618220065;0,058141875446513294;23546712064
IPAR;2112;0,17914597947339458;0,03836151503650923;2282802176
ABB;2114;0,25254104769351055;0,028937141157129274;78134878208
USIM5.SA;2115;0,08461053494945507;0,06591834096223376;23561826304
IAG;2116;0,039841840402588063;0,13146782610427737;1053870016
AES;2116;0,09850775277501836;0,05912610817904445;38574329856
ADS;2116;0,10955990449479204;0,05491677996038091;19134406656
RUSHA;2117;0,1129349534988102;0,053576677229156155;3362601216
AEIS;2119;0,17926047242977658;0,03810720744021841;4245181184
GLP;2121;0,09296288530863735;0,06042166790370821;2502314240
VG;2122;1,5834398581501794;0,008415219024588597;4563161088
EXP;2123;0,14427423451461158;0,04456884003651858;7047984640
KNX;2124;0,1391977308774791;0,04643378390757507;9561691136
BELFB;2126;0,07129926511404402;0,07281921687096467;236359312
RUSHB;2127;0,1129349534988102;0,053049556479477074;3396013312
TASA4.SA;2129;0,18649304216883092;0,036536315408045486;2952404992
KNOP;2130;0,07512427878631983;0,07002355305432485;1676657280
TRIS3.SA;2130;0,09564975665253006;0,059142896549304304;2010055424
CSX;2131;0,12855141773728;0,04839672166754348;93864828928
TGT;2131;0,16761105693244108;0,03916715655972462;127255855104
SCL;2133;0,11816502388215705;0,050618691242437557;2881099776
INTG;2135;0,10465823014469089;0,05600364077547368;206004464
MGIC;2138;0,21246434974574271;0,03292766840075684;1011299968
CIEN;2138;0,1567154969972856;0,04166852392455206;8198466560
CVCO;2138;0,15233277308376647;0,04254894985504356;1889406208
CSAN3.SA;2142;0,323738489374208;0,021947672442220935;81459560448
PANL;2143;0,09026307973573937;0,06042659461035571;484284576
GSL;2146;0,0796176606035761;0,06619155728347581;1355576960
DY;2147;0,1288879283519298;0,047462786859614796;2871101952
FLS;2148;0,12554664362593948;0,04863871626512416;6524514304
WNS;2148;0,2292968652620719;0,030035293443496956;3981099776
AZN;2149;0,3873252391464312;0,018817646474548175;167834484736
RACE;2149;0,38145344685343746;0,019272450699576373;41768235008
MSFT;2150;0,30182465536288966;0,02312038084800998;2174250516480
ATI;2153;0,07583538637704293;0,06792411830659235;3217561088
IQV;2153;0,556060606060606;0,014076343205209191;58662252544
THR;2154;0,13594917163961107;0,046030840101921516;707732032
YGMZ;2157;0,12342399455942787;0,04860861839010479;53689656
SMLP;2158;0,06934465609858255;0,07284552974697156;1743229824
GRFS;2159;0,21514565911361935;0,031712432852459956;32785784832
MELK3.SA;2161;0,0581064981767217;0,0821672170763434;770480640
THRM;2162;0,15175164493553142;0,04184231474321892;2251650048
LAD;2164;0,15633849490871846;0,04075352427839579;12733868032
CTOS;2165;0,8916077044025157;0,009239535958548178;3682408960
EUCA3.SA;2165;0,07204660313324107;0,06915657290175732;1762294528
JALL3.SA;2169;0,09913989625979396;0,0560116667466492;3400742400
LVS;2170;0,15306938932274997;0,04108059241288917;58208751616
RTX;2171;0,20571399261386952;0,032452806304554105;154478166016
CTRA;2172;0,11714923549576542;0,049356211269744994;9740643328
HEI;2174;0,330213010087664;0,02068398689178169;18365995008
DXPE;2176;0,12467645903951406;0,04749371720053395;982772096
AHCO;2180;0,907390392134092;0,008467600517313448;5536542720
ACA;2180;0,11035930937937471;0,051058855449842754;2779145728
UFS;2182;0,06067961165048544;0,07800684787659565;2964483328
TASA3.SA;2182;0,18649304216883092;0,035064797743828126;3076304640
BELFA;2183;0,07129926511404402;0,0687734192842242;250263840
TSE;2184;0,12261797415088668;0,04753662498920134;4290902016
GOGO;2185;0,27884851174142017;0,023862094340948756;2001479808
TFX;2185;0,3037964713836143;0,02189938136295453;20211290112
WWD;2186;0,16371195498744867;0,03857883752004074;7786380288
XRAY;2188;0,27456627342123524;0,02423448900971871;16325906432
ECVT;2189;0,11535406381429829;0,0492086687953367;2949627648
IEA;2189;0,1179927265455165;0,04867536399882004;654555968
CNO;2193;0,09086853063652588;0,057824459610826426;6075716096
GPN;2193;0,4294456057495062;0,01563337408660987;57768927232
ADBE;2195;0,6744876563173782;0,010377635876902797;301443776512
DG;2197;0,1720270988833392;0,03617823682128902;69312339968
EVRI;2197;0,2793649408087257;0,022950110856870612;2928460800
COCO;2198;0,20982487161641053;0,030811986119769975;724036416
BHE;2200;0,06230097856104908;0,07475798746496042;824119296
A;2200;0,32943059299191374;0,019888481504224714;49161621504
HLIO;2200;0,2727242862675667;0,023998975767806557;3286286080
CENT;2201;0,11691460807847423;0,04864116067132899;3474593280
DSEY;2201;0,33735089463220674;0,01951352036757174;6956715008
CLW;2201;0,06107332839539425;0,07575277714525183;1197315840
ADSK;2206;3,048611111111111;0,0023616619112555156;69707268096
CRCT;2207;0,43448594598106444;0,015009496633333378;6534818304
BSX;2210;0,2816381638163816;0,022305323360112785;70140207104
IPLDP;2212;0,04495149911816578;0,09195332695329157;3880501248
GAU;2212;0,15670489810282498;0,039140025918378334;250287264
SYNE3.SA;2213;0,0698010042090742;0,06827607056809429;4391663104
KFY;2213;0,20525264127805354;0,030861178602239716;6936562688
TGP;2215;0,09193491560957406;0,056213954261958764;4312332288
ET;2218;0,07441368653999764;0,06433351767263429;88332648448
WM;2219;0,1841141017738511;0,03435444180107056;78250434560
RMD;2220;0,4226297926160805;0,015252906690604041;40353619968
KODK;2221;0,08804143126177025;0,05782624421594074;808456448
BCPC;2221;0,26037372299897793;0,024315873835030238;4379196928
SLCE3.SA;2222;0,10978779289389662;0,04954235189970315;12492528640
KMI;2224;0,10790679350998016;0,049909294411701555;74089406464
LFUS;2226;0,17363597027589772;0,035280231698842444;6415108096
HNP;2227;0,07640828986466595;0,06264110125719621;261257314304
WING;2228;0,7643246023160546;0,007772500194130814;5545126912
MEOH;2228;0,07673516796879941;0,06242694233544539;5539487232
VST;2229;0,08712672978878369;0,05793077495689456;20649646080
IBP;2235;0,21212100371201784;0,029296112583362687;3947972608
SGMS;2240;0,2294022617124394;0,0266891205052574;15961560064
CHTR;2241;0,21149753395040877;0,029220796893964323;214256648192
DKS;2241;0,1231158375235802;0,04526161841854757;12674629632
YETI;2241;0,3905968036211005;0,015548262075353269;7559156736
COHR;2241;0,17486175828568518;0,03472201781926923;6425217024
MOSI3.SA;2243;0,47210767578349766;0,012600056779713712;1953542784
TNC;2243;0,13791817600681866;0,0421804058715761;1534480256
HGBL;2245;0,17958523050654523;0,03402220486476893;74194192
PSO;2246;0,1495475113122172;0,03923631032524897;8423320064
ATC;2246;0,22214936930186088;0,027409373471886017;6489568256
VLO;2248;0,06933086963359018;0,06644732578878633;39809728512
TFII;2248;0,23618907466179678;0,025655327942895455;12981026816
STNE;2251;0,05133361605001865;0,08026305021651288;10658070528
MNRO;2252;0,13965517020805696;0,04113717190291342;2653634048
MTW;2253;0,08224029380902413;0,05872765396843533;1067640128
TJX;2253;0,1673375255243935;0,03553738431953088;89286664192
GNOG;2255;0,31781458401661744;0,018991835138267483;1020456064
BLL;2255;0,19650747790618628;0,03046041791589901;37959098368
COMM;2255;0,18537574056750858;0,03303837153685526;12595959808
CRH;2256;0,09023817510902382;0,0544538636400069;44459655168
RICK;2257;0,14670269275532433;0,03930666621549438;750400704
GFF;2257;0,10559674028912709;0,04954312616034955;2493317632
TR;2258;0,16935829877744027;0,03526514321938601;2104322944
BMBL;2258;0,956472445339822;0,004475066201600839;8169115648
CRNC;2259;0,4945152501556138;0,011014189596229691;4399960576
TRT;2260;0,038040560075998514;0,09345875952117455;9854614
SGRY;2260;0,20026832817900672;0,030026124920209264;7332781056
AAP;2262;0,12892357052717848;0,04299387949120212;16098774016
FOE;2262;0,10990574872570137;0,04797112498710668;2055017472
WVVIP;2263;0,06448675164932843;0,0682102566378726;60650908
LBTYB;2264;0,12743784690978577;0,04316887920817909;29198696448
BJ;2265;0,16862982219335945;0,03514659042551881;11015599104
SLQT;2266;0,21724261445689155;0,027393889068402434;3490717696
GIL;2267;0,1452662214774379;0,03922926057939599;7928552448
BBBY;2268;0,07711962456433555;0,06023763288120919;4904205824
ACU;2268;0,10184764225546;0,04970450361386243;176518064
TK;2268;0,08029789945454337;0,05889306768346313;5822442496
AMRX;2269;0,10884008282032545;0,04820600423634469;3340087040
HAYW;2270;0,3250502729100833;0,017403587245921837;6501533184
LAMR;2271;0,19417384975150984;0,03025329800509064;15122921472
LBTYA;2271;0,12743784690978577;0,043062367838784;29270917120
ASO;2272;0,12845431852672998;0,04294510492291019;5293956096
ORVR3.SA;2274;0,20925230860887697;0,02793013871505023;1886295680
LBTYK;2275;0,12743784690978577;0,04302969915061855;29293139968
VRS;2275;0,043478260869565216;0,08677894937073112;460941280
EL;2276;0,2796420581655481;0,020510806749612535;121886965760
FELE;2278;0,19042077605574806;0,0311630099941151;4011679232
LTC;2278;0,09005376929746971;0,05355462567724857;1929548544
ANSS;2278;0,38824373593980294;0,014594509482022322;32578056192
HYPE3.SA;2279;0,14374661230213828;0,039217116844249555;24986863616
IAA;2279;0,18701581928259878;0,03183468957795222;9023961088
RM;2280;0,08588740689008048;0,05572368544829174;1438925824
APP;2280;0,8408662000206149;0,004555403519820152;32831485952
TACO;2280;0,10365272832405124;0,04906992323554617;694096256
TMHC;2283;0,06934113301246429;0,06405551306874085;6189841920
KMX;2284;0,19488137509285894;0,029763081964802096;38667526144
WWE;2288;0,18933711404815176;0,031019013744801528;4373100032
ZTS;2288;0,2939648866130212;0,01936834938511337;103738834944
ADNT;2290;0,11986035686578743;0,043915136831948726;7036298240
COST;2291;0,20747939196853968;0,027700353251463285;198084116480
LREN3.SA;2297;0,17969747190541602;0,032330550797083024;39560855552
AMK;2297;0,3085361184567852;0,017667617662948176;1961328384
ON;2298;0,15804314366793323;0,0361208636902597;18193778688
CRSR;2299;0,2965147353574345;0,01872034664471998;3200541696
APTV;2300;0,18795774647887323;0,030714025909300363;43449204736
AVID;2301;0,3310011811297158;0,016169498819159907;1473174912
RH;2303;0,24995259033663692;0,022198778539159157;15912429568
JBHT;2303;0,1520537385053659;0,03711243319484559;18777090048
NATI;2304;0,1988080073139106;0,028863025829063083;5439632384
AMKR;2304;0,08974548911487025;0,052226072090757386;6066280448
BITF;2305;0,4512958815194039;0,010720149059258874;920976000
IDXX;2305;0,48057892330298363;0,009960894195544854;54340829184
TDY;2306;0,2877762957317073;0,01894778656256097;23911763968
BLDR;2306;0,18299374321352935;0,03160278996007201;12579830784
CNXC;2308;0,20112498370037538;0,027906520470286893;9893404672
FSM;2309;0,0771400356190858;0,058235105701473416;1248800000
HAIN;2311;0,192413524286673;0,02958248499949621;4497128960
WDFC;2311;0,40486041296110126;0,012439451964039925;6312878592
CSWI;2312;0,2219586982822948;0,025156335590721276;2435778048
CBRL;2312;0,1062044239282212;0,047197570564373605;4146373376
TRP;2312;0,08655479528171585;0,053726495321304746;101476933632
KAMN;2313;0,11499989886970036;0,04448801856440065;1533643264
CANO;2314;0,7287783375314861;0,00428915848034462;2698198272
BVS;2318;0,19502453960106264;0,028551972122611975;758494016
ENBL;2321;0,05558203832586519;0,07018340250660848;8306807296
TCX;2321;0,2249329458052578;0,02435915105187244;988068096
FLOW;2323;0,1616802130044843;0,03473924298761274;3321171968
APR;2325;0,15618735962518415;0,03570944407663353;1448860416
USFD;2326;0,14222544878563886;0,03833556797401427;14053528576
SPR;2326;0,07886915887850467;0,05665718213666289;7447422976
ESPA3.SA;2329;0,20204317132772195;0,0271889301020987;3174766336
PAE;2329;0,16398610092566074;0,0338947557149727;1537155200
CSTM;2332;0,0991907261592301;0,04838155312955894;4686703616
COO;2334;0,2540841106021304;0,02070400774738479;22236033024
TMO;2338;0,26221374045801527;0,0199136071585147;241493164032
ICL;2340;0,09538944319279047;0,048899719469069985;12121746432
BCO;2341;0,13863802782523799;0,038546476018185075;5894183424
MDU;2341;0,08211073125241902;0,054142650058436666;8585075712
SRT;2344;0,13671795738924586;0,03880962663901758;520843712
ACH;2345;0,07169039497823415;0,058712179708432254;107993341952
CPRT;2345;0,24527572818759513;0,0211377887753971;30735405056
SHLS;2349;0,5816763001480357;0,005366408668586505;4856941568
BKR;2352;0,09285195350339037;0,04896395554618764;23491770368
SWIM;2354;0,30697911317973264;0,016048678354221187;2309629440
AVTR;2355;0,28943492636008417;0,016851591005622495;28571486208
XLNX;2358;0,2311175624144394;0,02206001430336792;36826370048
SHYF;2358;0,23041057049628966;0,022173887999103407;1579526784
CMAX;2358;0,45344285232650766;0,00859157905787244;750780032
SPLP;2362;0,18371714962505206;0,02933075355459762;3413737728
PUK;2364;0,07499166229929963;0,05642473307347255;55791136768
ITRI;2367;0,1954274555838996;0,02668243497437002;4866600448
LILA;2371;0,10016584956897337;0,04653477592168281;11810522112
DCO;2371;0,10784631209996952;0,0443325725756514;957788992
LILAK;2373;0,10016584956897337;0,04653477592168281;11810522112
TSCO;2374;0,1599601019945533;0,0336396301001347;24668211200
MANU;2378;0,38350690381465014;0,01082332794993648;3028135168
APWC;2378;0,029530450621351317;0,0857441164760508;82061024
DHR;2380;0,3224726518294983;0,014527835435679037;235375738880
EMAE4.SA;2380;0,16015952392952276;0,03330024121094856;2576572928
UHAL;2382;0,11511060251120349;0,04189908889900231;16054000640
MMMB;2383;0,22111375975157666;0,022415206791389187;90261592
PAYA;2383;0,41990147012824525;0,00920742901017877;1457980288
DAL;2384;0,07810597759922085;0,053603405673944934;47874756608
HNGR;2387;0,15426617766625136;0,034064737899640915;1548434048
AVO;2390;0,11766490685114389;0,040827556985718556;1583081088
SBUX;2391;0,2228245849370749;0,021907945324089705;150887038976
BBCP;2392;0,11711342553494487;0,041050708931626705;861423552
CLSA3.SA;2392;0,45899707287012786;0,007178559038277573;4150345472
AVGOP;2393;0,4858791463697518;0,006115919587327809;684974669824
HAE;2393;0,1734991623296435;0,02953238066920357;4215025920
SOVO;2394;0,18953164754617852;0,027044325301194713;762988160
OMI;2395;0,12133592684847927;0,03970634904545442;3821485824
JWN;2395;0,08919338159255429;0,04879885134702962;8837298176
SNPS;2397;0,3672438114959479;0,011017139797282964;45298417664
CMP;2398;0,10103618199000945;0,04527841662839694;3305658880
PRAA;2403;0,07103543936826082;0,05639631428870334;4416875520
BG;2404;0,09198089236711048;0,0472698698238638;19145388032
FREE;2406;0,15916314276277674;0,032586746104365134;902084544
LPG;2412;0,04724193745185872;0,06967840629075558;994023424
HNRG;2415;0,050287580311860446;0,06763996353975862;224138944
GPOR;2418;0,18752453269638478;0,02663275814990639;12431110144
PERI;2420;0,2626837625732287;0,016808839023308257;848303680
SPG;2420;0,128754123208097;0,037782551193838214;69576548352
INTU;2424;0,32378488264646094;0,012403890622774322;141246005248
TIGO;2425;0,11660197073753359;0,040216178049667366;9710022656
MGPI;2425;0,16552024358291653;0,0300482365968149;1686130560
TSEM;2427;0,08182464391810042;0,04994430012037526;2765751040
PBA;2427;0,08551988265971316;0,048805899210485;32255322112
AMR;2429;0,07783641343568144;0,051141466881426276;1649253632
LNTH;2430;0,19157935567999407;0,02551323578268369;1819682944
SIG;2430;0,07343705998310335;0,05327278404503008;4895088640
UCTT;2432;0,14605287483823257;0,034064041695408095;2319161088
PSXP;2432;0,14310344827586208;0,03490436481135704;13078593536
CURV;2432;0,1752339424554405;0,02772114799773344;2332569344
OKE;2434;0,08928519067699141;0,04713854530235523;37465915392
SCHN;2436;0,09733450306892526;0,044542623697457984;1675075328
AVNT;2438;0,1356934491724269;0,03607819469098285;5930867712
WMS;2444;0,20281289704442731;0,02266896971960449;8590818304
UGIC;2444;0,13829750104704733;0,03537401272586508;28004315136
AGRO;2445;0,06541447160924935;0,057435324706017636;2264168448
RFIL;2447;0,10438105326876514;0,04258025676188058;64795288
ANIP;2447;0,15626198083067092;0,03193770368347634;650852992
CFX;2450;0,1886044441581969;0,025222882609314747;9055814656
ABT;2451;0,2297471067295328;0,01936593142568773;221419765760
PLAB;2454;0,05358022832768787;0,06227587404503016;857250112
MRC;2455;0,08477011494252873;0,04836142089466449;1524975872
AKA;2455;0,4010019780148513;0,007202567492795441;1716957184
FA;2457;0,21198159482688766;0,02121951850751424;3698493440
AMEH;2458;0,2248912493705178;0,019690912086357162;3107090176
ENB;2459;0,08544449951562394;0,04757146442677555;159449579520
CASY;2459;0,10201771946823937;0,042519669923446024;8696257536
CNM;2462;0,146852795573675;0,03306981465778318;4574798848
FRO;2462;0,061471772724996473;0,05829572963385585;3706021888
TIXT;2463;0,29726061204343535;0,012974058504338972;9283910656
ZIP;2463;0,32738567405703406;0,010703318173538263;3084791040
LMAT;2463;0,22784623827579326;0,019272957053301256;1184807808
INTB3.SA;2464;0,19280311231837702;0,023993746388676143;9797625856
DIOD;2466;0,1263235355631414;0,036657647495403706;3789625344
ZIM;2468;0,15165997117534244;0,03205411951396888;7504628224
AROC;2468;0,06497382855718452;0,056592517583355116;2846401024
CYH;2471;0,08447578012795404;0,04759700671932373;13593291776
AZRE;2471;0,05242103255781699;0,06216782367152759;97277009920
ETER3.SA;2472;0,10180646591304898;0,04220465988977009;1142699648
FSV;2474;0,2549948768185493;0,015837017075611644;8941298688
PAYC;2474;0,3904716392376613;0,00670525937920424;26686961664
BRFS3.SA;2477;0,0887509026922368;0,04587592849160197;38142328832
LAUR;2485;0,09101733907295645;0,04434530027781097;3449136640
ICHR;2485;0,1196090814074418;0,037301288740427964;1236384896
SMLR;2486;0,32067432382363836;0,010617420120253069;733652800
DIT;2487;0,06288941346051535;0,05662428890762088;145016320
DLTH;2487;0,07721985109482639;0,049203508947214335;643124864
ALGT;2487;0,07734588991576155;0,049076665129346296;3814776320
VOD;2488;0,10618964756629577;0,04044145838513723;107136344064
AMBP;2489;0,17025641025641025;0,02679305862739587;8260846080
EOG;2493;0,07014553420050418;0,052096341747841834;42911199232
RANI3.SA;2494;0,09860456906680959;0,042297047388052414;2714178816
CBAV3.SA;2496;0,07028662306559567;0,05197357080341868;8627139584
OPRT;2500;0,06296907930581543;0,0557305688621547;1872634752
LAVV3.SA;2502;0,04026695189213204;0,06765700932306162;659100224
HBRE3.SA;2503;0,06530213410533463;0,05403014662989084;2264444160
ADUS;2504;0,17509526833915529;0,02535428168348292;1391796480
SQM;2504;0,1384547800552177;0,033397974582522784;16005012480
MYRG;2506;0,13086271397517776;0,03476822231008455;1508137216
QGEN;2508;0,18785528351507824;0,022977363817092894;14014107648
SKX;2509;0,08799305998409383;0,04454846022419622;8372186112
UTL;2511;0,058081308255659124;0,0577946406813268;1207560064
CROX;2512;0,27827030705511036;0,012553229967565494;9446453248
INNV;2514;0,23951460641520395;0,01584432291210539;2914387712
ELMD;2515;0,10604497203979453;0,0396502290566815;82262608
FTS;2518;0,07134369022085676;0,04994121247119737;49287950336
VALU;2521;0,19455775859342883;0,021263958004192722;289339360
FCX;2522;0,07997003136903429;0,047031332891766794;60709527552
GNRC;2522;0,2554402356755626;0,01450400752221556;25258260480
LE;2526;0,11371107995941063;0,0374160038643783;1099155328
HQI;2529;0,18456751591112255;0,022899385636021136;263609856
